date,spot,strike,expiry,dte,call_price,call_delta,iv,vix
2021-01-05,14063.84260718351,13250,2021-02-25,51,974.22,0.8949,0.15,15.0
2021-01-05,14063.84260718351,13300,2021-02-25,51,930.73,0.8822,0.15,15.0
2021-01-05,14063.84260718351,13350,2021-02-25,51,887.95,0.8684,0.15,15.0
2021-01-05,14063.84260718351,13400,2021-02-25,51,845.91,0.8537,0.15,15.0
2021-01-05,14063.84260718351,13450,2021-02-25,51,804.68,0.8379,0.15,15.0
2021-01-05,14063.84260718351,13500,2021-02-25,51,764.3,0.8212,0.15,15.0
2021-01-05,14063.84260718351,13550,2021-02-25,51,724.81,0.8034,0.15,15.0
2021-01-05,14063.84260718351,13600,2021-02-25,51,686.27,0.7847,0.15,15.0
2021-01-05,14063.84260718351,13650,2021-02-25,51,648.73,0.7651,0.15,15.0
2021-01-05,14063.84260718351,13700,2021-02-25,51,612.21,0.7446,0.15,15.0
2021-01-05,14063.84260718351,13750,2021-02-25,51,576.77,0.7232,0.15,15.0
2021-01-05,14063.84260718351,13800,2021-02-25,51,542.44,0.7012,0.15,15.0
2021-01-05,14063.84260718351,13850,2021-02-25,51,509.26,0.6784,0.15,15.0
2021-01-05,14063.84260718351,13900,2021-02-25,51,477.24,0.6551,0.15,15.0
2021-01-05,14063.84260718351,13950,2021-02-25,51,446.42,0.6312,0.15,15.0
2021-01-05,14063.84260718351,14000,2021-02-25,51,416.81,0.6069,0.15,15.0
2021-01-05,14063.84260718351,14050,2021-02-25,51,388.44,0.5822,0.15,15.0
2021-01-05,14063.84260718351,14100,2021-02-25,51,361.3,0.5573,0.15,15.0
2021-01-05,14063.84260718351,14150,2021-02-25,51,335.41,0.5323,0.15,15.0
2021-01-05,14063.84260718351,14200,2021-02-25,51,310.76,0.5073,0.15,15.0
2021-01-05,14063.84260718351,14250,2021-02-25,51,287.36,0.4822,0.15,15.0
2021-01-05,14063.84260718351,14300,2021-02-25,51,265.18,0.4574,0.15,15.0
2021-01-05,14063.84260718351,14350,2021-02-25,51,244.22,0.4328,0.15,15.0
2021-01-05,14063.84260718351,14400,2021-02-25,51,224.46,0.4086,0.15,15.0
2021-01-05,14063.84260718351,14450,2021-02-25,51,205.87,0.3847,0.15,15.0
2021-01-05,14063.84260718351,14500,2021-02-25,51,188.43,0.3614,0.15,15.0
2021-01-05,14063.84260718351,14550,2021-02-25,51,172.1,0.3387,0.15,15.0
2021-01-05,14063.84260718351,14600,2021-02-25,51,156.86,0.3166,0.15,15.0
2021-01-05,14063.84260718351,14650,2021-02-25,51,142.67,0.2952,0.15,15.0
2021-01-05,14063.84260718351,14700,2021-02-25,51,129.48,0.2746,0.15,15.0
2021-01-05,14063.84260718351,14750,2021-02-25,51,117.27,0.2548,0.15,15.0
2021-01-05,14063.84260718351,14800,2021-02-25,51,105.97,0.2358,0.15,15.0
2021-01-05,14063.84260718351,14850,2021-02-25,51,95.56,0.2177,0.15,15.0
2021-01-05,14063.84260718351,14900,2021-02-25,51,85.99,0.2004,0.15,15.0
2021-01-05,14063.84260718351,14950,2021-02-25,51,77.2,0.1841,0.15,15.0
2021-01-05,14063.84260718351,15000,2021-02-25,51,69.17,0.1687,0.15,15.0
2021-01-05,14063.84260718351,15050,2021-02-25,51,61.83,0.1542,0.15,15.0
2021-01-05,14063.84260718351,15100,2021-02-25,51,55.16,0.1406,0.15,15.0
2021-01-05,14063.84260718351,15150,2021-02-25,51,49.09,0.1278,0.15,15.0
2021-01-05,14063.84260718351,15200,2021-02-25,51,43.6,0.1159,0.15,15.0
2021-01-05,14063.84260718351,15250,2021-02-25,51,38.64,0.1049,0.15,15.0
2021-01-05,14063.84260718351,15300,2021-02-25,51,34.17,0.0947,0.15,15.0
2021-01-05,14063.84260718351,15350,2021-02-25,51,30.15,0.0852,0.15,15.0
2021-01-05,14063.84260718351,15400,2021-02-25,51,26.54,0.0765,0.15,15.0
2021-01-05,14063.84260718351,15450,2021-02-25,51,23.32,0.0686,0.15,15.0
2021-01-05,14063.84260718351,15500,2021-02-25,51,20.44,0.0613,0.15,15.0
2021-01-05,14063.84260718351,15550,2021-02-25,51,17.88,0.0546,0.15,15.0
2021-01-05,14063.84260718351,15600,2021-02-25,51,15.61,0.0486,0.15,15.0
2021-01-06,14162.3496611145,12650,2021-01-28,22,1561.91,0.9993,0.15,15.0
2021-01-06,14162.3496611145,12700,2021-01-28,22,1512.16,0.999,0.15,15.0
2021-01-06,14162.3496611145,12750,2021-01-28,22,1462.42,0.9985,0.15,15.0
2021-01-06,14162.3496611145,12800,2021-01-28,22,1412.71,0.998,0.15,15.0
2021-01-06,14162.3496611145,12850,2021-01-28,22,1363.05,0.9972,0.15,15.0
2021-01-06,14162.3496611145,12900,2021-01-28,22,1313.43,0.9961,0.15,15.0
2021-01-06,14162.3496611145,12950,2021-01-28,22,1263.88,0.9947,0.15,15.0
2021-01-06,14162.3496611145,13000,2021-01-28,22,1214.41,0.9929,0.15,15.0
2021-01-06,14162.3496611145,13050,2021-01-28,22,1165.06,0.9905,0.15,15.0
2021-01-06,14162.3496611145,13100,2021-01-28,22,1115.86,0.9875,0.15,15.0
2021-01-06,14162.3496611145,13150,2021-01-28,22,1066.83,0.9838,0.15,15.0
2021-01-06,14162.3496611145,13200,2021-01-28,22,1018.04,0.9791,0.15,15.0
2021-01-06,14162.3496611145,13250,2021-01-28,22,969.52,0.9734,0.15,15.0
2021-01-06,14162.3496611145,13300,2021-01-28,22,921.33,0.9664,0.15,15.0
2021-01-06,14162.3496611145,13350,2021-01-28,22,873.56,0.9581,0.15,15.0
2021-01-06,14162.3496611145,13400,2021-01-28,22,826.27,0.9482,0.15,15.0
2021-01-06,14162.3496611145,13450,2021-01-28,22,779.54,0.9365,0.15,15.0
2021-01-06,14162.3496611145,13500,2021-01-28,22,733.48,0.923,0.15,15.0
2021-01-06,14162.3496611145,13550,2021-01-28,22,688.18,0.9074,0.15,15.0
2021-01-06,14162.3496611145,13600,2021-01-28,22,643.76,0.8897,0.15,15.0
2021-01-06,14162.3496611145,13650,2021-01-28,22,600.31,0.8698,0.15,15.0
2021-01-06,14162.3496611145,13700,2021-01-28,22,557.95,0.8476,0.15,15.0
2021-01-06,14162.3496611145,13750,2021-01-28,22,516.8,0.8231,0.15,15.0
2021-01-06,14162.3496611145,13800,2021-01-28,22,476.97,0.7963,0.15,15.0
2021-01-06,14162.3496611145,13850,2021-01-28,22,438.56,0.7674,0.15,15.0
2021-01-06,14162.3496611145,13900,2021-01-28,22,401.69,0.7365,0.15,15.0
2021-01-06,14162.3496611145,13950,2021-01-28,22,366.45,0.7037,0.15,15.0
2021-01-06,14162.3496611145,14000,2021-01-28,22,332.91,0.6693,0.15,15.0
2021-01-06,14162.3496611145,14050,2021-01-28,22,301.14,0.6335,0.15,15.0
2021-01-06,14162.3496611145,14100,2021-01-28,22,271.21,0.5966,0.15,15.0
2021-01-06,14162.3496611145,14150,2021-01-28,22,243.15,0.559,0.15,15.0
2021-01-06,14162.3496611145,14200,2021-01-28,22,216.98,0.521,0.15,15.0
2021-01-06,14162.3496611145,14250,2021-01-28,22,192.71,0.483,0.15,15.0
2021-01-06,14162.3496611145,14300,2021-01-28,22,170.33,0.4452,0.15,15.0
2021-01-06,14162.3496611145,14350,2021-01-28,22,149.8,0.408,0.15,15.0
2021-01-06,14162.3496611145,14400,2021-01-28,22,131.09,0.3718,0.15,15.0
2021-01-06,14162.3496611145,14450,2021-01-28,22,114.12,0.3368,0.15,15.0
2021-01-06,14162.3496611145,14500,2021-01-28,22,98.84,0.3033,0.15,15.0
2021-01-06,14162.3496611145,14550,2021-01-28,22,85.16,0.2714,0.15,15.0
2021-01-06,14162.3496611145,14600,2021-01-28,22,72.97,0.2415,0.15,15.0
2021-01-06,14162.3496611145,14650,2021-01-28,22,62.2,0.2135,0.15,15.0
2021-01-06,14162.3496611145,14700,2021-01-28,22,52.73,0.1875,0.15,15.0
2021-01-06,14162.3496611145,14750,2021-01-28,22,44.45,0.1637,0.15,15.0
2021-01-06,14162.3496611145,14800,2021-01-28,22,37.27,0.1421,0.15,15.0
2021-01-06,14162.3496611145,14850,2021-01-28,22,31.08,0.1225,0.15,15.0
2021-01-06,14162.3496611145,14900,2021-01-28,22,25.77,0.1049,0.15,15.0
2021-01-06,14162.3496611145,14950,2021-01-28,22,21.25,0.0893,0.15,15.0
2021-01-06,14162.3496611145,15000,2021-01-28,22,17.42,0.0756,0.15,15.0
2021-01-06,14162.3496611145,15050,2021-01-28,22,14.2,0.0635,0.15,15.0
2021-01-06,14162.3496611145,15100,2021-01-28,22,11.51,0.053,0.15,15.0
2021-01-06,14162.3496611145,15150,2021-01-28,22,9.28,0.044,0.15,15.0
2021-01-06,14162.3496611145,15200,2021-01-28,22,7.44,0.0363,0.15,15.0
2021-01-06,14162.3496611145,15250,2021-01-28,22,5.93,0.0298,0.15,15.0
2021-01-06,14162.3496611145,15300,2021-01-28,22,4.7,0.0242,0.15,15.0
2021-01-06,14162.3496611145,15350,2021-01-28,22,3.7,0.0196,0.15,15.0
2021-01-06,14162.3496611145,15400,2021-01-28,22,2.9,0.0158,0.15,15.0
2021-01-06,14162.3496611145,15450,2021-01-28,22,2.26,0.0126,0.15,15.0
2021-01-06,14162.3496611145,15500,2021-01-28,22,1.75,0.01,0.15,15.0
2021-01-06,14162.3496611145,15550,2021-01-28,22,1.35,0.0079,0.15,15.0
2021-01-06,14162.3496611145,15600,2021-01-28,22,1.03,0.0062,0.15,15.0
2021-01-06,14162.3496611145,15650,2021-01-28,22,0.79,0.0048,0.15,15.0
2021-01-06,14162.3496611145,15700,2021-01-28,22,0.6,0.0037,0.15,15.0
2021-01-06,14162.3496611145,12650,2021-02-25,50,1628.16,0.9869,0.15,15.0
2021-01-06,14162.3496611145,12700,2021-02-25,50,1579.42,0.9843,0.15,15.0
2021-01-06,14162.3496611145,12750,2021-02-25,50,1530.84,0.9813,0.15,15.0
2021-01-06,14162.3496611145,12800,2021-02-25,50,1482.44,0.9778,0.15,15.0
2021-01-06,14162.3496611145,12850,2021-02-25,50,1434.25,0.9738,0.15,15.0
2021-01-06,14162.3496611145,12900,2021-02-25,50,1386.29,0.9692,0.15,15.0
2021-01-06,14162.3496611145,12950,2021-02-25,50,1338.6,0.9641,0.15,15.0
2021-01-06,14162.3496611145,13000,2021-02-25,50,1291.2,0.9582,0.15,15.0
2021-01-06,14162.3496611145,13050,2021-02-25,50,1244.15,0.9517,0.15,15.0
2021-01-06,14162.3496611145,13100,2021-02-25,50,1197.47,0.9444,0.15,15.0
2021-01-06,14162.3496611145,13150,2021-02-25,50,1151.21,0.9362,0.15,15.0
2021-01-06,14162.3496611145,13200,2021-02-25,50,1105.41,0.9273,0.15,15.0
2021-01-06,14162.3496611145,13250,2021-02-25,50,1060.11,0.9174,0.15,15.0
2021-01-06,14162.3496611145,13300,2021-02-25,50,1015.37,0.9065,0.15,15.0
2021-01-06,14162.3496611145,13350,2021-02-25,50,971.23,0.8947,0.15,15.0
2021-01-06,14162.3496611145,13400,2021-02-25,50,927.74,0.882,0.15,15.0
2021-01-06,14162.3496611145,13450,2021-02-25,50,884.96,0.8682,0.15,15.0
2021-01-06,14162.3496611145,13500,2021-02-25,50,842.92,0.8533,0.15,15.0
2021-01-06,14162.3496611145,13550,2021-02-25,50,801.7,0.8375,0.15,15.0
2021-01-06,14162.3496611145,13600,2021-02-25,50,761.32,0.8207,0.15,15.0
2021-01-06,14162.3496611145,13650,2021-02-25,50,721.85,0.8029,0.15,15.0
2021-01-06,14162.3496611145,13700,2021-02-25,50,683.33,0.7841,0.15,15.0
2021-01-06,14162.3496611145,13750,2021-02-25,50,645.8,0.7644,0.15,15.0
2021-01-06,14162.3496611145,13800,2021-02-25,50,609.31,0.7438,0.15,15.0
2021-01-06,14162.3496611145,13850,2021-02-25,50,573.9,0.7224,0.15,15.0
2021-01-06,14162.3496611145,13900,2021-02-25,50,539.6,0.7002,0.15,15.0
2021-01-06,14162.3496611145,13950,2021-02-25,50,506.45,0.6773,0.15,15.0
2021-01-06,14162.3496611145,14000,2021-02-25,50,474.47,0.6539,0.15,15.0
2021-01-06,14162.3496611145,14050,2021-02-25,50,443.7,0.6299,0.15,15.0
2021-01-06,14162.3496611145,14100,2021-02-25,50,414.14,0.6055,0.15,15.0
2021-01-06,14162.3496611145,14150,2021-02-25,50,385.82,0.5808,0.15,15.0
2021-01-06,14162.3496611145,14200,2021-02-25,50,358.75,0.5558,0.15,15.0
2021-01-06,14162.3496611145,14250,2021-02-25,50,332.92,0.5307,0.15,15.0
2021-01-06,14162.3496611145,14300,2021-02-25,50,308.34,0.5056,0.15,15.0
2021-01-06,14162.3496611145,14350,2021-02-25,50,285.0,0.4805,0.15,15.0
2021-01-06,14162.3496611145,14400,2021-02-25,50,262.9,0.4556,0.15,15.0
2021-01-06,14162.3496611145,14450,2021-02-25,50,242.02,0.4309,0.15,15.0
2021-01-06,14162.3496611145,14500,2021-02-25,50,222.33,0.4066,0.15,15.0
2021-01-06,14162.3496611145,14550,2021-02-25,50,203.83,0.3828,0.15,15.0
2021-01-06,14162.3496611145,14600,2021-02-25,50,186.47,0.3594,0.15,15.0
2021-01-06,14162.3496611145,14650,2021-02-25,50,170.23,0.3366,0.15,15.0
2021-01-06,14162.3496611145,14700,2021-02-25,50,155.08,0.3145,0.15,15.0
2021-01-06,14162.3496611145,14750,2021-02-25,50,140.97,0.2932,0.15,15.0
2021-01-06,14162.3496611145,14800,2021-02-25,50,127.87,0.2725,0.15,15.0
2021-01-06,14162.3496611145,14850,2021-02-25,50,115.74,0.2527,0.15,15.0
2021-01-06,14162.3496611145,14900,2021-02-25,50,104.53,0.2338,0.15,15.0
2021-01-06,14162.3496611145,14950,2021-02-25,50,94.2,0.2157,0.15,15.0
2021-01-06,14162.3496611145,15000,2021-02-25,50,84.71,0.1985,0.15,15.0
2021-01-06,14162.3496611145,15050,2021-02-25,50,76.01,0.1822,0.15,15.0
2021-01-06,14162.3496611145,15100,2021-02-25,50,68.05,0.1669,0.15,15.0
2021-01-06,14162.3496611145,15150,2021-02-25,50,60.79,0.1524,0.15,15.0
2021-01-06,14162.3496611145,15200,2021-02-25,50,54.19,0.1389,0.15,15.0
2021-01-06,14162.3496611145,15250,2021-02-25,50,48.2,0.1262,0.15,15.0
2021-01-06,14162.3496611145,15300,2021-02-25,50,42.77,0.1144,0.15,15.0
2021-01-06,14162.3496611145,15350,2021-02-25,50,37.88,0.1034,0.15,15.0
2021-01-06,14162.3496611145,15400,2021-02-25,50,33.47,0.0933,0.15,15.0
2021-01-06,14162.3496611145,15450,2021-02-25,50,29.51,0.0839,0.15,15.0
2021-01-06,14162.3496611145,15500,2021-02-25,50,25.96,0.0753,0.15,15.0
2021-01-06,14162.3496611145,15550,2021-02-25,50,22.78,0.0674,0.15,15.0
2021-01-06,14162.3496611145,15600,2021-02-25,50,19.95,0.0602,0.15,15.0
2021-01-06,14162.3496611145,15650,2021-02-25,50,17.44,0.0536,0.15,15.0
2021-01-06,14162.3496611145,15700,2021-02-25,50,15.21,0.0476,0.15,15.0
2021-01-07,14386.49559053771,12900,2021-01-28,21,1534.76,0.9992,0.15,15.0
2021-01-07,14386.49559053771,12950,2021-01-28,21,1485.0,0.9988,0.15,15.0
2021-01-07,14386.49559053771,13000,2021-01-28,21,1435.27,0.9984,0.15,15.0
2021-01-07,14386.49559053771,13050,2021-01-28,21,1385.57,0.9977,0.15,15.0
2021-01-07,14386.49559053771,13100,2021-01-28,21,1335.9,0.9968,0.15,15.0
2021-01-07,14386.49559053771,13150,2021-01-28,21,1286.3,0.9956,0.15,15.0
2021-01-07,14386.49559053771,13200,2021-01-28,21,1236.77,0.994,0.15,15.0
2021-01-07,14386.49559053771,13250,2021-01-28,21,1187.34,0.992,0.15,15.0
2021-01-07,14386.49559053771,13300,2021-01-28,21,1138.03,0.9894,0.15,15.0
2021-01-07,14386.49559053771,13350,2021-01-28,21,1088.89,0.9861,0.15,15.0
2021-01-07,14386.49559053771,13400,2021-01-28,21,1039.94,0.982,0.15,15.0
2021-01-07,14386.49559053771,13450,2021-01-28,21,991.24,0.9769,0.15,15.0
2021-01-07,14386.49559053771,13500,2021-01-28,21,942.84,0.9706,0.15,15.0
2021-01-07,14386.49559053771,13550,2021-01-28,21,894.81,0.963,0.15,15.0
2021-01-07,14386.49559053771,13600,2021-01-28,21,847.22,0.954,0.15,15.0
2021-01-07,14386.49559053771,13650,2021-01-28,21,800.16,0.9432,0.15,15.0
2021-01-07,14386.49559053771,13700,2021-01-28,21,753.7,0.9307,0.15,15.0
2021-01-07,14386.49559053771,13750,2021-01-28,21,707.96,0.9161,0.15,15.0
2021-01-07,14386.49559053771,13800,2021-01-28,21,663.03,0.8995,0.15,15.0
2021-01-07,14386.49559053771,13850,2021-01-28,21,619.03,0.8806,0.15,15.0
2021-01-07,14386.49559053771,13900,2021-01-28,21,576.06,0.8595,0.15,15.0
2021-01-07,14386.49559053771,13950,2021-01-28,21,534.25,0.836,0.15,15.0
2021-01-07,14386.49559053771,14000,2021-01-28,21,493.71,0.8103,0.15,15.0
2021-01-07,14386.49559053771,14050,2021-01-28,21,454.56,0.7822,0.15,15.0
2021-01-07,14386.49559053771,14100,2021-01-28,21,416.89,0.7521,0.15,15.0
2021-01-07,14386.49559053771,14150,2021-01-28,21,380.81,0.7199,0.15,15.0
2021-01-07,14386.49559053771,14200,2021-01-28,21,346.41,0.686,0.15,15.0
2021-01-07,14386.49559053771,14250,2021-01-28,21,313.77,0.6506,0.15,15.0
2021-01-07,14386.49559053771,14300,2021-01-28,21,282.95,0.6139,0.15,15.0
2021-01-07,14386.49559053771,14350,2021-01-28,21,254.0,0.5763,0.15,15.0
2021-01-07,14386.49559053771,14400,2021-01-28,21,226.95,0.5382,0.15,15.0
2021-01-07,14386.49559053771,14450,2021-01-28,21,201.81,0.4998,0.15,15.0
2021-01-07,14386.49559053771,14500,2021-01-28,21,178.58,0.4616,0.15,15.0
2021-01-07,14386.49559053771,14550,2021-01-28,21,157.24,0.4238,0.15,15.0
2021-01-07,14386.49559053771,14600,2021-01-28,21,137.74,0.3869,0.15,15.0
2021-01-07,14386.49559053771,14650,2021-01-28,21,120.04,0.351,0.15,15.0
2021-01-07,14386.49559053771,14700,2021-01-28,21,104.06,0.3166,0.15,15.0
2021-01-07,14386.49559053771,14750,2021-01-28,21,89.73,0.2838,0.15,15.0
2021-01-07,14386.49559053771,14800,2021-01-28,21,76.96,0.2528,0.15,15.0
2021-01-07,14386.49559053771,14850,2021-01-28,21,65.64,0.2238,0.15,15.0
2021-01-07,14386.49559053771,14900,2021-01-28,21,55.68,0.1969,0.15,15.0
2021-01-07,14386.49559053771,14950,2021-01-28,21,46.97,0.1721,0.15,15.0
2021-01-07,14386.49559053771,15000,2021-01-28,21,39.4,0.1495,0.15,15.0
2021-01-07,14386.49559053771,15050,2021-01-28,21,32.87,0.129,0.15,15.0
2021-01-07,14386.49559053771,15100,2021-01-28,21,27.26,0.1106,0.15,15.0
2021-01-07,14386.49559053771,15150,2021-01-28,21,22.48,0.0942,0.15,15.0
2021-01-07,14386.49559053771,15200,2021-01-28,21,18.43,0.0797,0.15,15.0
2021-01-07,14386.49559053771,15250,2021-01-28,21,15.02,0.067,0.15,15.0
2021-01-07,14386.49559053771,15300,2021-01-28,21,12.18,0.056,0.15,15.0
2021-01-07,14386.49559053771,15350,2021-01-28,21,9.81,0.0465,0.15,15.0
2021-01-07,14386.49559053771,15400,2021-01-28,21,7.86,0.0383,0.15,15.0
2021-01-07,14386.49559053771,15450,2021-01-28,21,6.26,0.0314,0.15,15.0
2021-01-07,14386.49559053771,15500,2021-01-28,21,4.96,0.0256,0.15,15.0
2021-01-07,14386.49559053771,15550,2021-01-28,21,3.9,0.0207,0.15,15.0
2021-01-07,14386.49559053771,15600,2021-01-28,21,3.05,0.0166,0.15,15.0
2021-01-07,14386.49559053771,15650,2021-01-28,21,2.38,0.0133,0.15,15.0
2021-01-07,14386.49559053771,15700,2021-01-28,21,1.84,0.0105,0.15,15.0
2021-01-07,14386.49559053771,15750,2021-01-28,21,1.41,0.0083,0.15,15.0
2021-01-07,14386.49559053771,15800,2021-01-28,21,1.08,0.0065,0.15,15.0
2021-01-07,14386.49559053771,15850,2021-01-28,21,0.82,0.0051,0.15,15.0
2021-01-07,14386.49559053771,15900,2021-01-28,21,0.62,0.0039,0.15,15.0
2021-01-07,14386.49559053771,15950,2021-01-28,21,0.47,0.003,0.15,15.0
2021-01-07,14386.49559053771,12900,2021-02-25,49,1602.85,0.985,0.15,15.0
2021-01-07,14386.49559053771,12950,2021-02-25,49,1554.21,0.9821,0.15,15.0
2021-01-07,14386.49559053771,13000,2021-02-25,49,1505.75,0.9788,0.15,15.0
2021-01-07,14386.49559053771,13050,2021-02-25,49,1457.48,0.975,0.15,15.0
2021-01-07,14386.49559053771,13100,2021-02-25,49,1409.44,0.9707,0.15,15.0
2021-01-07,14386.49559053771,13150,2021-02-25,49,1361.65,0.9657,0.15,15.0
2021-01-07,14386.49559053771,13200,2021-02-25,49,1314.15,0.9601,0.15,15.0
2021-01-07,14386.49559053771,13250,2021-02-25,49,1266.97,0.9539,0.15,15.0
2021-01-07,14386.49559053771,13300,2021-02-25,49,1220.16,0.9468,0.15,15.0
2021-01-07,14386.49559053771,13350,2021-02-25,49,1173.74,0.939,0.15,15.0
2021-01-07,14386.49559053771,13400,2021-02-25,49,1127.77,0.9304,0.15,15.0
2021-01-07,14386.49559053771,13450,2021-02-25,49,1082.28,0.9209,0.15,15.0
2021-01-07,14386.49559053771,13500,2021-02-25,49,1037.33,0.9104,0.15,15.0
2021-01-07,14386.49559053771,13550,2021-02-25,49,992.96,0.8991,0.15,15.0
2021-01-07,14386.49559053771,13600,2021-02-25,49,949.22,0.8867,0.15,15.0
2021-01-07,14386.49559053771,13650,2021-02-25,49,906.16,0.8734,0.15,15.0
2021-01-07,14386.49559053771,13700,2021-02-25,49,863.83,0.859,0.15,15.0
2021-01-07,14386.49559053771,13750,2021-02-25,49,822.27,0.8437,0.15,15.0
2021-01-07,14386.49559053771,13800,2021-02-25,49,781.55,0.8273,0.15,15.0
2021-01-07,14386.49559053771,13850,2021-02-25,49,741.71,0.81,0.15,15.0
2021-01-07,14386.49559053771,13900,2021-02-25,49,702.79,0.7917,0.15,15.0
2021-01-07,14386.49559053771,13950,2021-02-25,49,664.84,0.7724,0.15,15.0
2021-01-07,14386.49559053771,14000,2021-02-25,49,627.91,0.7523,0.15,15.0
2021-01-07,14386.49559053771,14050,2021-02-25,49,592.03,0.7313,0.15,15.0
2021-01-07,14386.49559053771,14100,2021-02-25,49,557.25,0.7096,0.15,15.0
2021-01-07,14386.49559053771,14150,2021-02-25,49,523.59,0.6872,0.15,15.0
2021-01-07,14386.49559053771,14200,2021-02-25,49,491.09,0.6641,0.15,15.0
2021-01-07,14386.49559053771,14250,2021-02-25,49,459.78,0.6405,0.15,15.0
2021-01-07,14386.49559053771,14300,2021-02-25,49,429.67,0.6164,0.15,15.0
2021-01-07,14386.49559053771,14350,2021-02-25,49,400.78,0.5919,0.15,15.0
2021-01-07,14386.49559053771,14400,2021-02-25,49,373.12,0.5672,0.15,15.0
2021-01-07,14386.49559053771,14450,2021-02-25,49,346.71,0.5423,0.15,15.0
2021-01-07,14386.49559053771,14500,2021-02-25,49,321.53,0.5173,0.15,15.0
2021-01-07,14386.49559053771,14550,2021-02-25,49,297.6,0.4923,0.15,15.0
2021-01-07,14386.49559053771,14600,2021-02-25,49,274.9,0.4674,0.15,15.0
2021-01-07,14386.49559053771,14650,2021-02-25,49,253.42,0.4428,0.15,15.0
2021-01-07,14386.49559053771,14700,2021-02-25,49,233.15,0.4184,0.15,15.0
2021-01-07,14386.49559053771,14750,2021-02-25,49,214.05,0.3944,0.15,15.0
2021-01-07,14386.49559053771,14800,2021-02-25,49,196.12,0.3709,0.15,15.0
2021-01-07,14386.49559053771,14850,2021-02-25,49,179.31,0.348,0.15,15.0
2021-01-07,14386.49559053771,14900,2021-02-25,49,163.6,0.3257,0.15,15.0
2021-01-07,14386.49559053771,14950,2021-02-25,49,148.95,0.304,0.15,15.0
2021-01-07,14386.49559053771,15000,2021-02-25,49,135.32,0.2831,0.15,15.0
2021-01-07,14386.49559053771,15050,2021-02-25,49,122.68,0.263,0.15,15.0
2021-01-07,14386.49559053771,15100,2021-02-25,49,110.99,0.2437,0.15,15.0
2021-01-07,14386.49559053771,15150,2021-02-25,49,100.19,0.2252,0.15,15.0
2021-01-07,14386.49559053771,15200,2021-02-25,49,90.24,0.2077,0.15,15.0
2021-01-07,14386.49559053771,15250,2021-02-25,49,81.11,0.191,0.15,15.0
2021-01-07,14386.49559053771,15300,2021-02-25,49,72.74,0.1752,0.15,15.0
2021-01-07,14386.49559053771,15350,2021-02-25,49,65.1,0.1603,0.15,15.0
2021-01-07,14386.49559053771,15400,2021-02-25,49,58.13,0.1463,0.15,15.0
2021-01-07,14386.49559053771,15450,2021-02-25,49,51.8,0.1332,0.15,15.0
2021-01-07,14386.49559053771,15500,2021-02-25,49,46.05,0.121,0.15,15.0
2021-01-07,14386.49559053771,15550,2021-02-25,49,40.85,0.1096,0.15,15.0
2021-01-07,14386.49559053771,15600,2021-02-25,49,36.16,0.099,0.15,15.0
2021-01-07,14386.49559053771,15650,2021-02-25,49,31.94,0.0892,0.15,15.0
2021-01-07,14386.49559053771,15700,2021-02-25,49,28.15,0.0802,0.15,15.0
2021-01-07,14386.49559053771,15750,2021-02-25,49,24.76,0.072,0.15,15.0
2021-01-07,14386.49559053771,15800,2021-02-25,49,21.72,0.0644,0.15,15.0
2021-01-07,14386.49559053771,15850,2021-02-25,49,19.02,0.0575,0.15,15.0
2021-01-07,14386.49559053771,15900,2021-02-25,49,16.62,0.0512,0.15,15.0
2021-01-07,14386.49559053771,15950,2021-02-25,49,14.49,0.0454,0.15,15.0
2021-01-08,14359.393537484519,12850,2021-01-28,20,1555.15,0.9995,0.15,15.0
2021-01-08,14359.393537484519,12900,2021-01-28,20,1505.36,0.9992,0.15,15.0
2021-01-08,14359.393537484519,12950,2021-01-28,20,1455.59,0.9989,0.15,15.0
2021-01-08,14359.393537484519,13000,2021-01-28,20,1405.84,0.9984,0.15,15.0
2021-01-08,14359.393537484519,13050,2021-01-28,20,1356.13,0.9978,0.15,15.0
2021-01-08,14359.393537484519,13100,2021-01-28,20,1306.45,0.9969,0.15,15.0
2021-01-08,14359.393537484519,13150,2021-01-28,20,1256.83,0.9957,0.15,15.0
2021-01-08,14359.393537484519,13200,2021-01-28,20,1207.29,0.9941,0.15,15.0
2021-01-08,14359.393537484519,13250,2021-01-28,20,1157.85,0.992,0.15,15.0
2021-01-08,14359.393537484519,13300,2021-01-28,20,1108.54,0.9893,0.15,15.0
2021-01-08,14359.393537484519,13350,2021-01-28,20,1059.39,0.9859,0.15,15.0
2021-01-08,14359.393537484519,13400,2021-01-28,20,1010.44,0.9816,0.15,15.0
2021-01-08,14359.393537484519,13450,2021-01-28,20,961.76,0.9763,0.15,15.0
2021-01-08,14359.393537484519,13500,2021-01-28,20,913.39,0.9697,0.15,15.0
2021-01-08,14359.393537484519,13550,2021-01-28,20,865.4,0.9617,0.15,15.0
2021-01-08,14359.393537484519,13600,2021-01-28,20,817.88,0.9522,0.15,15.0
